Created-Date,Tweet,Sentiment
6/21/2021 7:26,مٺا سائين قرب  ,
6/21/2021 7:23,پڳ لاهي ,
6/21/2021 7:22,سر معذوري  پڙهو ,
6/21/2021 7:17,پيارا هر سماج جا هڪڙا نيم قانون قدر ريتون روايتون ٿينديون آهن.  اهي سڀ ٻين سماج لاءِ… ,
6/21/2021 6:58,بلڪل پيارا ڪئي اٿائين. ,
6/21/2021 6:31,سنٿيا پاڪي سياست  وڏي تيرهن تالي آ. ان ڪڏهن سنڌين جي مجموعي قضين تي ٽويٽ ڪ… ,
6/21/2021 6:27,ادي سياست  اچڻ چاهي بہ ٿي تہ ڇونہ اچي؟ ڇڙي ادي ڇو؟ مان چاهيندو آهيان تہ سياست  سڀ اچو. ڀلي ڳالهہ آهي… ,
6/21/2021 6:22,اهو تہ ٿيو ماڻهن جو خيال. باقي سچ اهو بہ آهي تہ هي مامرو اڃا گهڻو اونهو آهي. آئيس برگ جيان جنھن جي اون… ,
6/21/2021 5:32,پيارا سائين.. ادي ام رباب کي وڃي بيبي حاجرہ سان ڳنڍڻ.. مان سمجهان ٿو تہ اها جذباتيت ٿي سگهي ٿي پر حقيق… ,
6/21/2021 4:49,هي ڪهاڻي حفيظ ڪنڀر جي فيس بڪ واري ڀت تان ورتل آ.. برو ڀلو ان کي چئجو مون فقير کي نه. ,
6/20/2021 19:18,ڏيڻ وارو نہ ڏئي تہ ڦاٽي مري، جيڪو نہ ڏئي ٿو سچ اهو آهي تہ ان وٽ ڏيڻ لاءِ ڪجهہ آهي بہ ,
6/20/2021 19:13,جتي شڪ ڪجي اتي مڃڻ  جتي مڃجي اتي شڪ ڪرڻ ائين ئي آھي جيئن کير  لسي ملائي ,
6/20/2021 18:47,کانگهارو ڪاڪڙي  ڦاٿل هجي  جڳهہ ملي وڃي تہ نہ پنھنجي حصي جي لعنت وجهي ڇڏيم ابا. ٻيو مڙيوئي خير.  ,
6/20/2021 17:53,هڪ بھترين سوچ..  بلڪل ائين ئي آهي. ,
6/20/2021 17:24,بلڪل.. معنا خون جھڙي مصيبت  پوڻ.. ,
6/20/2021 17:23,جي سائين.. خون خفت  پوڻ، اڙويل  ڦاسڻ.. مصيبت  پوڻ وغيره ,
6/20/2021 17:11,بلڪل سائين.. ڪمال جي مووي آهي. ,
6/20/2021 16:37,سائين ضرور.. جلد ننڍڙو تبصرو ڪندم ڪنھن جبردست موويءَ تي  گذارش رکندم تہ اها مووي ڏسو.  ,
6/20/2021 16:24,اڃا منزل اڳي آ سائين. ڪل انساني شعور اڃا پيمپر پاتل بانبڙا پيو ڏئي. ڪا تہ واٽ نڪري ايندي. ,
6/20/2021 16:22,جيڪڏنھن ڪو ماڻھو فقط ان کري نٿو پڙھي سگھي تـ ھو مالي طاقت نٿو رکي , اھو ان ماڻھون سان نـ پر ايندڙ نسلن سان  بـ ظلم آھي ـ 
6/20/2021 7:27,تئَو کڻي پنھنجو منھن وڌيڪ ڪارو ڪيو اٿائين. ,
6/20/2021 5:04, هن پنهنجي ٻچن کان موڪلائي سنڌ جي ٻچن جي بهتر مستقبل جا خواب کڻي قيد قبولي ورتو۔ ,
6/19/2021 18:09,بلڪل خير سانئڻ ,
6/19/2021 18:09,هئو سائين.. ,
6/19/2021 18:09,هئو سائين هئو.. ,
6/19/2021 18:08,بابا ٺيٺ سنڌيءَ  مڙد.. جديد سنڌيءَ  مرد. ,
6/19/2021 17:41,مڙيوئي بابا.. دوستن لاءِ سبق آ.. ٻين کي چئجي ان کان ڀلو پاڻ جو ئي مثال طور نانءُ کڻجي.. ️ ,
6/19/2021 11:25,جيترو وقت ڀونڪندڙ ڪتن کي هڪلڻ  لڳي ويو اوترو جيڪڏهن مان پنڌ کي جاري رکڻ  گذاريان ها تہ منزل تي ئي ويٺل هجان ,
6/19/2021 11:23,"نقطہ چینی اچھی ہے، لیکن ""نقطہ چیں طبیعت"" بد دعا ہے۔ ",
6/19/2021 11:20,ماين کي گهرڻ اهڙو ٿو اچي جو جهان بہ گهوري ڇڏجينِ  هي مڙد؟ ,
6/19/2021 4:37,پتہ نہیں کس غیب سے مضامیں خیال میں طلوع ہو رہے. کمال ,
6/18/2021 16:43,پيارا بشير سائين.. لک لک قرب. سدا سرها رهو  ,
6/18/2021 11:49,پر جيڪڏھن جوئر يا ٻاجهريءَ جي ماني ھجي تہ؟ ڇا پيا ڀانيو سرڪار؟؟؟؟ ,
6/18/2021 10:07,قرب سائين ,
6/18/2021 10:07,بلڪل ائين ئي آھي. ,
6/18/2021 9:52,مٿي تان بار لھڻ مھل ڪيتري شانتي ملندي آھي؟ بس ائين سمجهو سائين.. ,
6/18/2021 9:45,قرب پيارا سائين..  ,
6/18/2021 9:44,پيارا سائين وڏا وڙ اوھان جا... شل سکيا رھو.  ,
6/18/2021 9:40,قرب سائين ,
6/18/2021 9:40,لک قرب سونھن سانئڻ.  ,
6/18/2021 9:34,سائين سائين.. لک قرب.  ,
6/18/2021 9:33,سائين مان خادم..  ,
6/18/2021 9:30,پرڪاش سائين، لک قرب... شل سدائين سرھا ھجو . ,
6/18/2021 9:29,ڪمال جي ڳالهہ ڪئي آھي اوھان.. واھ..  ,
6/18/2021 9:29,ڪتابن  آيو آھي تہ ڀٽائي پنھنجي آخرين ڏھاڙن  سر سھڻيءَ جي ھيءَ وائي جهونگاريندا ھئا. ,
6/18/2021 9:26,قرب سائين..  ,
6/18/2021 9:24,قرب اتراڌڻ بابا ,
6/18/2021 9:24,مان خادم... سائين. اصل  ليلا ڪالهہ کان ڪارٽوني ٽوٿ پيسٽي مشھورين واري مرڪن سان گڏ چھرن جي… ,
6/18/2021 9:21,او ماتا سانئڻ.. ديد گهرجي ديــــــــــــد...  ,
6/18/2021 9:21,ھاھاھاھاھاھا.... قرب ايم ايم سائين.  ,
6/18/2021 9:20,مولا پنھنجي ٻاجهہ  رکي اوھان کي سھڻا سائين... صدقا ٻدقا پاڻ تي ڇو؟ قرب  جيئرا رھون...  ,
6/18/2021 9:19, قرب سائين  ,
6/18/2021 9:12,آج تک تمام انسانذات عورتوں اس راز کو جان لیا ہے کہ درد کی کوکھ سے ہی خوشی، لذت اور سکون جنم لیتا ہے۔ ,
6/18/2021 8:06,سائين شاعريءَ جي ڊيل ڊول  تہ ”وائي“ ٿي لڳينم. وڌيڪ شاعر  رب کي خبر ,
6/18/2021 6:12,"شاھ جي رسالن کي ڊجيٽائيز ڪرڻ جو ڪم ""عبدالماجد ڀرڳڙي انسٽيٽيوٽ آف لئنگئيج انجنيئرنگ"" طرفان جاري آھي.. تمام جلد شاھ جا رسالا… ",
6/17/2021 20:53,مئہ ٻول جي مٽي مائٽي تہ ,
6/17/2021 18:53,الائي ڪنھن جو هئو، ,
6/17/2021 17:40,تندرستي  مندرستي ,
6/17/2021 17:28,سچو پچو ٽوئيٽر يوزر ,
6/17/2021 14:56,"جڏهن ڪو ڀاءُ ٻئي ڀاءُ کي ""حرامي"" سڏي تڏهن هن مورک کي ڪَلَ ئي ناهي پوندي تہ هو ڀاءُ کي نہ پر پنھنجي ماءُ کي ئي گار ڏيندو ",
6/17/2021 14:16,عبادت جب عادت بن جاتی ہے تب اس کا جوہر ایسے ختم ہوجاتا ہے جیسے چوسی ہوئی ,
6/17/2021 13:43,او بابا او ماتا.. پاڻ سڀ گڏ آهيون. شل سدا سرهيون رهو… ,
6/17/2021 13:36,ڳالهہ وڻي..  ,
6/17/2021 13:19,واھ.. ,
6/17/2021 13:18,ھاھاھاھاھا ,
6/17/2021 13:13,سائين ڪنھن تي بہ ناهيان ڪاوڙبو. ٻار ناهيان جو نہ سمجهان.. ناسمجهيءَ جي عادت تي لکيو اٿم.  ,
6/17/2021 13:07,"داعشی کیمپوں میں زندہ مرغیاں اور بکرے لائے جاتے جنہیں ٹریننگ لینے والے چیر پھاڑ کر مارتے تھے کہ رنگروٹوں کے اندر ""ر… ",
6/17/2021 13:03,بالکل۔ فطرت کا ازلی قانون ہے یہ۔ ,
6/17/2021 12:59,وہ جو کہہ رہے ہیں کہ، یہ کون لوگ تھے جو شہر میں آئے، ان کو جواب ہے کہ یہ وہی لوگ تھے اور وہی جھنڈے تھے جب ایک ڈکٹیٹر نے آپ کو ب… ,
6/17/2021 12:57,"جس طرح ""روشنی کی ایک ننہی کرن، تاریکی کے وسیع حالے پر فتحمند ہوتی ہے""، ٹھیک اسی طرح سچ کمزور سھی، زنجیروں میں قید س… ",
6/17/2021 12:45,معنا مون کي ھٿوڙي ملي وڃي تہ مان سڀني جا نرڙ ڪوڪا سمجهڻ لڳان؟ ,
6/17/2021 12:42,سائين، گپ ٿيندي مٽيءَ وارين جاين تي  کنڀيون ٿينديون وارياسي  رائي وارن علائقن . سو پھاڪي جو پھريون… ,
6/17/2021 12:34,جب معصوم بچی کے ساتھ مردار خور زبردستی کرتے تب بھی وہ کوئل گاتی ہے. اس کی آواز میں کوئی اخلاقیات نہیں ہوتی. ,
6/17/2021 12:29,مردہ پرستی، تاریخٍ انسانی کا مرغوب تریں ,
6/17/2021 6:59,وڊیو ڪلپ مان ٻیھر ٻُڌي ,
6/17/2021 6:59,سلامت ھج سھڻا...  ,
6/17/2021 6:57,لک قرب سائين..  ,
6/16/2021 20:52,بجا فرمایا کہ پبجاب کی ثقافت گالی نہیں بلکہ بلھا فرید وارث شاھ میاں محمد بخشا ہے. لیکن سوال ی… ,
6/16/2021 19:46,Bahata... ,
6/16/2021 19:13,او ڀايا او مايا ,
6/16/2021 19:07,نيڻ آهن ,
6/16/2021 19:06,میں نہیں ,
6/16/2021 18:53,لک ٿورا پيارا سائين..  ,
6/16/2021 18:53,سر جی مابعد جدیدیت کی یہ وہ بیماری ہے جسے سکہ رائج الوقت میں دانش کا نام دیا جاتا ہے. اور ح… ,
6/16/2021 18:48,"جڏهن حسن درس چيو تہ ""جاڳ جي ٻيڙي تہ پرزا ٿي وئي"" تڏهن هن جي اندروني پيڙا جو ڪو اندازو لڳائي سگهي ٿو؟ ",
6/16/2021 16:41,رب سڀني جي نياڻين کي ائين دلير ڪري. آمين ,
6/16/2021 15:58,فی ممبر اگر یہ بجٹ بکس رکھ دیں تو وہ عقل کا مورکھ خاک پڑھے گا؟ وہ بھی یہ گٹریے یہ کل والے؟ ,
6/16/2021 15:12,کوڙ ساري پيار سان علي.. ️  ,
6/16/2021 14:49,شہر آشوب زدہ، اس پہ قصیدہ گوئی ,
6/16/2021 14:48,پيارا علي سلامت رھ.  ,
6/16/2021 14:46,ھن عشق جي انداز کي سمجهڻ ته ڏکيو آ ۔۔۔ ,
6/16/2021 14:44,ٻي ڳالهہ پيارا علي.. قسم ساک سان مان ڪو دفاع نہ پيو ڪريان. مون کي سمجهاءِ تہ خراب ڪھڙي ڳالهہ آ.. س… ,
6/16/2021 14:43,منھنجو صفا سادو سوال آ.. علي سھڻا جاني بابا.. هن جملي  خراب ڪھڙي ڳالهہ آهي؟ ,
6/16/2021 14:42,بس يار.. ڇا ڪجي  ,
6/16/2021 14:38,جاني پوءِ تہ تمام پھاڪا  لعتون ئي پاڻ واريون مٽجن سھڻا..  ,
6/16/2021 14:34,وڏا قرب پيارا ڊاڪٽر  ,
6/16/2021 14:32,بابا دليل گهريو اٿم. صلاح نه..  ,
6/16/2021 14:04,پيارا سائين خير واڌايون.. ️ لک قرب.  ,
6/16/2021 14:03,قرب پيارا ڊاڪٽر سائين.  ,
6/16/2021 14:02,لک قرب سانئڻ ,
6/16/2021 14:02,سائين مان خادم. ,
6/16/2021 14:01,سائين تمام گهڻو ڪم آهي. ائين سمجهو ڏيڍ صديءَ جو.. سو ٿوري دير ٿيندي. ️ ,
6/16/2021 11:20,سائين سائين.. قرب قرار... سدا آباد ھجو. آمين ,
6/16/2021 11:07,سالن کان پوءِ ائين اسٽيج تي مليا سين. سائين جلال محمود شاھ صاحب کان پنھنجي محسنن پاران ڏنل مڃتا جي شيلڊ وٺندي. ,
6/16/2021 8:38,ڀٽائيءَ تي اڄ کان پھريون ھن قسم جو جديد سائنسي بنياد تي ڪم مان نہ ٿو سمجهان تہ اڳ  ٿيو ھوندو. ,
6/15/2021 21:42,صحيح سائين.. وري پڙهوس. مان حمل ئي لکيو آ..  ,
6/15/2021 19:49,سائین جي ایم سید پیر حسام الدین راشدي کي سیدن جي تاریخ لکڻ جو ڪم سونپیو پیر صاحب اڳتي ھلي ڪم اڌ  بند ڪري ڇڏیو سائی… ,
6/14/2021 18:00,سائين اوهان جو نقطہ نظر آهي. مون وٽ اوهان جي خيالن جو احترام آهي. باقي منھنجي لفظن جي اندر گهڙو.. ڪم جي ڳالهہ اٿوَ..  ,
6/14/2021 17:59,سنجي سائين.. پليززززززز  اوهان لائق احترام آهيو.. پليز ائين نہ چئو.. ,
6/14/2021 17:20,اتم کيتي، وَڌ واپار، نيچ نوڪري، پنڻ بيڪار. ,
6/14/2021 17:05,هروڀرو؟ وڏي ڳالهہ آ...  ,
6/14/2021 16:55,هاهاها.. هلو سانئڻ.. پڪ ٿو ڪريان بلا.. چئو ٿا تہ.. باقي دل مني نہ ٿي  ,
6/14/2021 16:47,هل هل ڪُوڙي..  ,
6/14/2021 16:44,اهو ڪنھن چيو؟ ,
6/14/2021 16:38,اهو بلڪل ضروري ناهي تہ جيڪو سڏائي ٿو اهو اونئن ئي ,
6/14/2021 16:32,پیپلزپارٹي سےہم نمٹ لیں گے وہ ہمارا اندرونی معاملہ ہے۔مگر سندھ حکومت کی آڑ میں وفاقی حکومت،عدلیہ،وفاقی اداروں، ایسٹیبلشمین… ,
6/14/2021 16:21,سندھ میں سیاسی کارکنوں کو دھڑادھڑ اٹھا کر لاپتہ کیا جارہا ہے ,
6/14/2021 15:58,جي نه ته اوهان جو اهو عمل بلڪل ائين آهي جيئن ملڪ رياض جي بنگلي واري ڊرائينگ روم  پنجاب واري ٿل جي ڳوٺ  ڪکائن گھرن… ,
6/14/2021 15:58,هو چي منه  چي گويرا جا ڦوٽو پنهنجي پروفائيلن تي رکندڙ دوستن کي عرض ته انهن جوڌن جي سماجن  عورتن جي شراڪت کي ڏسي پ… ,
6/14/2021 14:48,سائين اها ڪنھن تحقيق ڪئي آ؟ ,
6/14/2021 14:47,اڙي... ايڏي مشروط..  ,
6/14/2021 13:02,مان صدقو.. ️ ,
6/14/2021 13:00,سائين ساڳ ٻول جو مطلب آهي تہ سائينءَ ڀاڄيءَ جا پن جيڪي رڌي کاڌا وڃن. هتي ڪي رائيءَ جي… ,
6/14/2021 12:56,اوهان گوتم  سندس جوءِ يشوڌارا جا نرواڻ کان پوءِ جا سوال جواب پڙهن… ,
6/14/2021 12:26,ير هي جملا تہ قھر ڪري ڇڏين ٿا.. معنا پوري تصوف کي ماين کان ڪنارا ڪ… ,
6/14/2021 11:06,مان هن جھڙي ڳاڙهي  حسين ترين ٽويٽ هينئر تائين ناهي ڏٺي. سلام.. نمي سلام. ,
6/14/2021 10:50,نہ با.. پاڻ ليڪي کان ٻاهر  ,
6/14/2021 10:43,جب تک اللہ پاک کرے تب تک آپ ہی اسے واصل آگ کرکے چھٹکارا پا لیں..  ,
6/14/2021 10:28,نمرود نے آگ جناب ابراھیم ع کو جلانے کے لیے لگائی تھی. لیکن جل وہ خود ہی گیا تھا. ,
6/14/2021 10:17,ڪڏهن ڪَڻي بہ قرار ڏئي ٿي تہ ڪڏھن ڇڪو بہ ڇڻائي ڇڏي ٿو. ,
6/14/2021 4:10,پيارا اهو جملو ناهي چئبو.. تبليغ ڪبي آ.. ,
6/14/2021 3:41,سنڌ حڪومت وائلڊ لائيف  ٻيا ادارا جهنگلي جيوت کي بچائڻ لاءِ ايف ايم ريڊيو کان ويندي اخبارن  چئنلن تي ڀرپور جاڳرتا… ,
6/14/2021 3:26,ڇونہ وائلڊ لائيف وارا ايف ايم کان ويندي اخبارن تائين هيءَ آگا… ,
6/13/2021 19:31,هڪ واحد ذريعو آهي يوٽيوب. هاڻي ڏسو تہ پاڻ اهي پروفيشنل موجود آهن جيڪي انگريزيءَ  پروگرا… ,
6/13/2021 19:29,حيرت ٿيم. ملڪ  ان چئنل جو لائسنس ڪير ڏيندو؟ ڇا مين اسٽريم ميڊيا ڊڪٽيٽيڊ ناهي؟ ڇا ه… ,
6/13/2021 18:48,سائين اهو ميوو يا وڻ پاڻ وٽ تہ ٿئي ئي ڪين. سو پاڻ کي خبر ڪينهي.  ,
6/13/2021 16:42,تحقیق اخلاقی گفتگو کا ٹھیکہ لکھنئو والوں نے ہی نہیں لیا ہے...  ,
6/13/2021 16:27,جي جي سائين ,
6/13/2021 16:25,اصل پھاڪو هينئن ,
6/13/2021 16:18,مطلب ڳڙ ڳڌل لسي تہ ڪانهي؟  ,
6/13/2021 16:17,نو ٽنڊو ,
6/13/2021 16:13,نشاني ڏيانوَ ٿو.. منھن ڪاڏي..... ,
6/13/2021 16:11,ڄمون  بيڊ مشڪ جي ڪاٺي صفا ڀُتي ٿئي. خاص ڪري اُڪ ٿئي تہ ڀاڙي ٿيندي آهي. ري… ,
6/13/2021 16:08,بسم اللہ ڪريو سانئڻ..  اسان ٻڌي رهيا آهيون ,
6/13/2021 16:05,ٽنڊي مستي، ٽنڊي آدم، ٽنڊي الهيار  مريم... انهن نالن پويان هڪ مشهور پهاڪو.. اصليت ڇا آهي؟ ڪو مدد ڪندو؟ ,
6/13/2021 14:40,اڙي واھ.. دل ڇڪائيندڙ فطرت جو روپ ️ ,
6/13/2021 14:36,سنڌيءَ  ڇمڪڻي ,
6/13/2021 13:20,اک ماسک سے کیا ہوگا؟ ,
6/13/2021 13:17,معنا ٽي بيگ جيترو ڀلا؟ ,
6/13/2021 13:13,بلڪل ڀلي ڳالهہ آ.. ,
6/13/2021 13:13,رحم ڇوڪري رحم.. وڏي قيمت ڀرڻي پوندئي.  ,
6/13/2021 13:09, معنا جيلو پوءِ ساشي پيڪ  هوندي؟  ,
6/13/2021 13:03,پليز ائين نہ ڪر جيلو..هن جي بوٽ  منھنجا پير نہ پوندا. نہ ئي وري منھنجي جُتيءَ  جبران جا… ,
6/13/2021 13:01,سئو سيڪڙو سچ.. ڪاوڙ پنھنجو ئي پادر لاهي پنھنجي ئي مٿي کي ڪُٽڻ جو ٻيو نالو آهي. ,
6/13/2021 12:42,فطرت جي پني تي انسان قدرت جي اها پروف جي غلطي رھجي وئي آهي جنھن سان پورو قدرتي چرخو گرڙاٽ ٿو ڪري. سڀني… ,
6/13/2021 12:32,ها بلڪل.. پوءِ انسان ٻين جي آکيرن تي قبضو ڪري ,
6/13/2021 12:24,مثال طور اوهان جي هيءَ ٽويٽ بہ بذات خود هڪ عالمگير سازش آ..  ,
6/13/2021 11:59,هائو ڇونہ سائين..  ,
6/13/2021 11:56,اهو ڪنھن چونڪ تي مجسمو تہ ناهي  ,
6/13/2021 6:03,مسیح تجریدی ,
6/13/2021 4:42,او اتي ,
6/12/2021 16:19,پليز.. جلدي جلدي غربت  بدامنيءَ جي پُڇن کي ئي ڇھو.. ,
6/12/2021 15:55,پاڻ عام طور تي سڏيون بخار ان جا ٺيٺ سنڌي ٻول آهن تَپُ  ٻَرو. ,
6/12/2021 14:30,جسقم اڳواڻ الاھي بخش بڪڪ کي آزاد ڪري سنڌ بيچيني ختم ڪريو ,
6/12/2021 14:30,بحريا جي گيٽ کي باھ ڏيندڙ ايم ڪيو ايم الطاف جا ماڻھون ھئا جيڪي ڪيميڪل پاڻ سان گڏ کڻي آيا، ,
6/12/2021 11:23,خدا امان جو هٿ اوهان مٿان سدائين لاءِ سلامت رکي. کوڙ سارين دعائن سان گڏ.. ️ ,
